img,desc,source,weight
https://farm66.staticflickr.com/65535/51278760443_29b1636374_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51276673487_2846bf0abf_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51277920717_600a9b2642_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51277843667_e8720a36ac_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51278762508_f3102071b0_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6095/6267236446_db82536313_b.jpg," La Pêche et les poissons Paris: C. Delagrave et cie,1868."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51279870385_5fde33e7fd_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51279318854_06d57d06a2_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/632/20876997945_4c582cefae_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5692/20228404824_730e610c47_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252275417_a02b476344_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/596/20858088181_ea2e16c203_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253200968_ff458b8b78_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/667/20664514159_62fb4c1f30_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/695/20690534319_fc9a745b10_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5767/20841271082_3ccaaf053d_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51277257331_7362750fd1_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51277256936_69c57018f2_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252274297_5092bf63e1_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252260562_72465505a2_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51276668887_637a6daa1c_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6147/6006020742_0f2394ff96_b.jpg," M.E. Blochii. Systema ichthyologiae iconibus CX illustratum v.2 Berolini: Sumtibus auctoris impressum et Bibliopolio Sanderiano commissum,1801."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51277258571_7812048133_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51277257986_43ec7caa61_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253189248_579e224360_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/700/20254685044_29220a6c5d_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7174/6441774385_306ddc38cb_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51276505287_cbbaf2d5de_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51277984374_3c694f7fa0_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51277426388_c77181b456_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51276838502_5d1d63f1d0_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51278141759_2e2cd3fd63_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51277761458_75f3f3960c_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51278313259_b8ede5d89c_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51277427428_ea4c9e3405_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252991996_b2241c10d9_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/637/20851241745_79245e93b2_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51276842812_9be6c4f715_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51278443665_58c8a87a22_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6102/6267234936_42efc4d445_b.jpg," La Pêche et les poissons Paris: C. Delagrave et cie,1868."," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/716/20824926586_675333135b_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51277589113_022e2c0c55_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6150/6006020490_f4b4182f2a_b.jpg," M.E. Blochii. Systema ichthyologiae iconibus CX illustratum v.2 Berolini: Sumtibus auctoris impressum et Bibliopolio Sanderiano commissum,1801."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7317/10438678564_b2cb6842b6_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8381/8550937089_116fc14f81_b.jpg," British fresh water fishes /. London [etc.]: W. Mackenzie,[1879]"," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8306/7949909884_aa94b4ff1a_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6129/6005474861_7cdb87a2d8_b.jpg," M.E. Blochii. Systema ichthyologiae iconibus CX illustratum v.2 Berolini: Sumtibus auctoris impressum et Bibliopolio Sanderiano commissum,1801."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253416231_44740a5010_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7050/6918452188_3d8f588737_b.jpg," Ichthyologie; ou, Histoire naturelle des poissons: . Berlin,Chez l'auteur,1796"," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5755/20230200713_7b14fc1553_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51254461945_1b1c74fa03_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6072/6124682610_638b604930_b.jpg," Fishes of the Bahama Islands Baltimore: The Geographical Society of Baltimore,1905."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8321/7949929604_ff8a32430e_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/681/20903360436_4f0d41b2a3_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8320/7949917022_66d9a0d642_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5646/20903345876_d35ce577ff_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8461/7949912052_0716bf9b2b_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8319/7949920876_ec6fb58523_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/647/20919488492_d9d8a780b3_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5759/20936633931_f701bdae6a_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6026/6006015386_6e7fee9369_b.jpg," M.E. Blochii. Systema ichthyologiae iconibus CX illustratum v.2 Berolini: Sumtibus auctoris impressum et Bibliopolio Sanderiano commissum,1801."," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5735/20254560684_edab7ef9cd_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6127/6006007778_3472ca1446_b.jpg," M.E. Blochii. Systema ichthyologiae iconibus CX illustratum v.2 Berolini: Sumtibus auctoris impressum et Bibliopolio Sanderiano commissum,1801."," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/634/20254344434_da0f784f4c_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/731/20936667521_c9f5f02d97_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5745/20308261163_de98aa2fff_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7393/10438617796_e3f7cbfef8_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5689/20308549623_2c663a8f46_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/618/20867343772_f9a94cb6b1_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5714/20858002251_69c37667bb_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/648/20867508642_a586371fb6_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5709/20254520464_9605486648_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6129/6031716733_18655af2c1_b.jpg," An introduction to the natural history of fishes Edinburgh: Adam and Charles Black,1838."," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5789/20689254648_8571a6eb44_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/682/20254659414_f8d62708fe_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6143/6001324533_cc9817ec23_b.jpg," An introduction to the natural history of fishes Edinburgh: Adam and Charles Black,1838."," Ernst Mayr Library, Flickr",1
https://farm4.staticflickr.com/3701/10438726763_ec128b32f1_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5479/10438530234_b70bed4615_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6154/6263773748_6c69b68d33_b.jpg," Iacobi Theodori Klein Historiæ piscium naturalis Gedani [i.e. Gdansk]: Litteris Schreiberianis,1740-49."," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/722/20867700872_3f996cd973_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6060/6263777490_46dae228b0_b.jpg," Iacobi Theodori Klein Historiæ piscium naturalis Gedani [i.e. Gdansk]: Litteris Schreiberianis,1740-49."," Ernst Mayr Library, Flickr",1
https://farm4.staticflickr.com/3784/10438720485_fa15031892_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5698/20664439609_8eefc0233f_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253731709_6f36c6be09_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51279639134_2b3cc064a9_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262596113_3de67800be_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm3.staticflickr.com/2889/10438665853_8331940cc7_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7311/10438613524_9513bcb888_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253416493_c3f0660444_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6037/6267240548_b60c76b76b_b.jpg," La Pêche et les poissons Paris: C. Delagrave et cie,1868."," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5692/20690634129_6ec7bf6149_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51278167777_840f8565e0_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm3.staticflickr.com/2892/10438558445_f7e56dcb5a_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8369/8556730379_833a229a0a_b.jpg," British fresh water fishes /. London [etc.]: W. Mackenzie,[1879]"," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8170/7950009740_5f9006331b_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/592/20230207383_f23d9dbc46_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6131/6006030122_5bd0448bc9_b.jpg," M.E. Blochii. Systema ichthyologiae iconibus CX illustratum v.2 Berolini: Sumtibus auctoris impressum et Bibliopolio Sanderiano commissum,1801."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252463412_e5973b0253_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6143/6006015692_5716a3fd6c_b.jpg," M.E. Blochii. Systema ichthyologiae iconibus CX illustratum v.2 Berolini: Sumtibus auctoris impressum et Bibliopolio Sanderiano commissum,1801."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6135/6006006214_bf4e0cfe51_b.jpg," M.E. Blochii. Systema ichthyologiae iconibus CX illustratum v.2 Berolini: Sumtibus auctoris impressum et Bibliopolio Sanderiano commissum,1801."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6009/6005487471_ff0330069c_b.jpg," M.E. Blochii. Systema ichthyologiae iconibus CX illustratum v.2 Berolini: Sumtibus auctoris impressum et Bibliopolio Sanderiano commissum,1801."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253939689_2e36773eb3_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7012/6441774703_323c8df4d6_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253394473_0b9544d155_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6026/6005496625_ba8031c5da_b.jpg," M.E. Blochii. Systema ichthyologiae iconibus CX illustratum v.2 Berolini: Sumtibus auctoris impressum et Bibliopolio Sanderiano commissum,1801."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6100/6266713231_6a4cfd03de_b.jpg," La Pêche et les poissons Paris: C. Delagrave et cie,1868."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252276767_67bb34ff41_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8299/7949974616_2bd873bfd7_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253939379_ae997e0c12_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6181/6059231858_8fa0a84a72_b.jpg," Naturgeschichte in Bildern:  mit erläuterndem Text / Von Professor Dr. Strack. Lief. 4. (Heft 33-56). Fische. Düsseldorf: Arnz & Co.,[1819-1826]"," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8229/8411316762_1a03667cd6_b.jpg," Unterhaltungen aus der Naturgeschichte: . Augsburg: Engelbrecht,1799-1800"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262600118_9fd4aa2d41_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6238/6267239430_8c5f4442d1_b.jpg," La Pêche et les poissons Paris: C. Delagrave et cie,1868."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8170/7949963796_a1e7d73c91_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262402566_1dd88c685f_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253395288_dc790f18e0_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm6.staticflickr.com/5645/20741520150_0d28b58833_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262401731_4ea043a5ea_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253395668_4d0ee0238e_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm3.staticflickr.com/2864/10438620076_675b48b607_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7213/7064458585_343933e785_b.jpg," Ichthyologie; ou, Histoire naturelle des poissons: . Berlin,Chez l'auteur,1796"," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6002/6005475923_993b0c533c_b.jpg," M.E. Blochii. Systema ichthyologiae iconibus CX illustratum v.2 Berolini: Sumtibus auctoris impressum et Bibliopolio Sanderiano commissum,1801."," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/767/20741437378_fb858618e5_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253397783_90a0e29db9_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm1.staticflickr.com/597/20741169350_3f477e9c88_b.jpg," D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795"," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6148/6005483929_6d074c7b06_b.jpg," M.E. Blochii. Systema ichthyologiae iconibus CX illustratum v.2 Berolini: Sumtibus auctoris impressum et Bibliopolio Sanderiano commissum,1801."," Ernst Mayr Library, Flickr",1
