img|desc|source
https://farm9.staticflickr.com/8875/28019018683_0dbc42716a_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8330/28602556116_686a6a14c3_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8656/28635209245_cd9626a514_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8866/28018038364_78f71a1dd3_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8671/28602668556_a4a34b051f_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277421026_573368989a_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278316529_7a88dc88b1_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277917337_bb5afabe18_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277919437_4c913c7f94_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8748/28635316395_a3fe6fbb10_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
