"img","desc","source"
"https://farm7.staticflickr.com/6046/6266712015_7579fd583b_b.jpg","ORPHIE ou AIGUILLETTE (Esox belone. Lin.)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6048/6266709161_ec2df3d8d6_b.jpg","FERA ADULTE (Coregonus Fera. Jur.)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6043/6266711171_74c3f138c5_b.jpg","MOTELLE ou MUSTÈLE COMMUNE ou à 3 BARBILLONS (Motella Vulgaris, Cuv)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6101/6266714315_cffe0e5487_b.jpg","TRUCHTE COMMUNE (Salmo fario. Lin)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6048/6267233924_7033b67885_b.jpg","LAMPROIE MARINE (Petromyzon marinus. Lin)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6212/6267233244_e49dddef96_b.jpg","ANGUILLE COMMUNE. Anguilla vulgaris. (yarr)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6036/6266707303_ace38c25ef_b.jpg","Barbue, Pleuronectes rhombus (Val)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6047/6267238378_70fbc65592_b.jpg","OMBRE COMMUN (Thymallus Vexillifer. Agass)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6112/6267233622_e4c7b24055_b.jpg","SILURE GLANE (Silurus glanis. Lin.)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6226/6267234780_14a9a0a99a_b.jpg","CONGRE COMMUN (Muræna Conger, Lin)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6058/6266710601_bf3dbc8913_b.jpg","LOTE COMMUNE (Lota Vulgaris. Cuv)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6094/6266713787_f7b68431a2_b.jpg","MULLE-ROUGET OU ROUGET-BARBET (Mullus Barbatus. Lin.)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6231/6267241398_28f981f157_b.jpg","TRUITE SAUMONÉE. (Trutta Trutta. Sieb.)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6105/6267241222_569b7f6547_b.jpg","TRUITE COMMUNE, Var brune. [COMMON BROWN TROUT, Brown Var.] (Trutta Fario. Sieb)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6096/6267234118_25f81bebde_b.jpg","BROCHET COMMUN (Common Pike) (Esox lucius. Lin)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6117/6266709461_4fdc990a5b_b.jpg","HARENG COMMUN (Common Herring) Clupea harengus Lin","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6093/6266708171_0287e4922a_b.jpg","CHEVESNE COMMUN (Common Chub) (Squalius Cephalus. Sieb.)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
"https://farm7.staticflickr.com/6221/6267236886_b0580832df_b.jpg","LAMPROIE MARINE (Petromyzon marinus, Lin)","La Pêche et les poissons (1868) by Henri de La Blanchère, Paris, C. Delagrave et cie"
