"img","desc","source"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0272.jpg?itok=0-xbdTVe","Plate 16. The Harp Seal. Phoca groenlandica, Fabricius.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0273.jpg?itok=JRMajJ5m","Plate 17. The Ringed Seal. Phoca foetida, Fabricius.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0275.jpg?itok=3m0xyW9M","Plate 19. The West Indian Seal. Monachus tropicalis, Gray.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0276.jpg?itok=hy8oTFtO","Plate 20. The Hooded Seal. (Adult and young.) Cystophora cristata (Erxl.),Nilss.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0277.jpg?itok=z3rtfin5","Plate 21. The Gray Seal. Halichoerus gripus (Fabricius), Nilss.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0278.jpg?itok=JB1HwffW","Plate 22. The Square Flipper Seal. Erignathus barbatus (Fabricius), Gill.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0279.jpg?itok=PZL9Ds_X","Plate 23. The Sea Elephant. Macrorhinus angustirostris, Gill.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0282.jpg?itok=AU0C-UC7","Plate 26. The countenance of Callorhinus. A life study of an adult malefur seal.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0283.jpg?itok=UeUYezBK","Plate 27. The Fur-seal. Callorhinus ursinus. a. Old Seecatch or male, 8 to24 years old; b. Young See-catch 6 to 8 years old; c. Holluschickie, oryoung males, 2 years old; d. Matkah or mother nursing her pup; e. Cowfanning herself; f. Cow sleeping; g. Cow napping and fanning herself; h.Cow crooning to the male.; j. characteristic position of old males.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0284.jpg?itok=HG8cTLFE","Plate 28. Sundry seal sketches on the Pribylov Islands.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0285.jpg?itok=Zd4LgWlz","Plate 29. Hauling and breeding grounds of the fur-seal.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0286.jpg?itok=OnLWK-WK","Plate 30. The north shore of St. Paul's Island, Pribylov Group. Looking over a wing of the great Norastoshoah Rookery.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0287.jpg?itok=lbuIhGCz","Plate 31. Pelagic attitudes of the fur-seal. 1. Position while sleeping. 2.Position when rising to breathe, survey, &c.; 3. Position when scratching. 4.Dolphin jumps.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0288.jpg?itok=Oa4XOpRB","Plate 32. Fur-seals sporting around the Bidarrah. A view of the Reef Pointand Gorbatch Rookery on the horizon.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0289.jpg?itok=6D8dMXKe","Plate 33. The Manatee. Trichechus manatus, L. Manatee feeding.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0290.jpg?itok=-4IMZXwd","Plate 34. Manatees swimming.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0291.jpg?itok=EkV1hJ8-","Plate 35. The Sunfish. Mola rotunda, Cuvier.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0292.jpg?itok=K99gjX2h","Plate 36. The Swell-fish or Burr-fish. Chilomycterus geometricus(Schneider), Kaup.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0293.jpg?itok=Zgcw9Y6Z","Plate 37. The Trunk-fish or Cow-fish. Ostracion quadricornis, L.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0294.jpg?itok=icONrtyQ","Plate 38. The Trigger-fish. Balistes capriscus, Gmelin.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0295.jpg?itok=rqLSONxe","Plate 39. The Sea Horse. Hippocampus heptagonus, raf.","NOAA Photo Library"
